word,meanings,score
cacoethes,"〈ラテン語〉抑え難い［抑えきれない・禁じえない］衝動,〈らてんご〉おさえがたい［おさえきれない・きんじえない］しょうどう_あくことなき欲求,あくことなきよっきゅう_悪癖,あくへき_悪習,あくしゅう",0
cacoethic,"悪性の,あくせいの_悪癖の,あくへきの_悪習の,あくしゅうの",0
cacogenesis,"《医》生存能力のある子孫を産生できないこと,《い》せいぞんのうりょくのあるしそんをさんなまできないこと_《医》奇形,《い》きけい",0
cacogenics,"劣生学,れつなまがく",0
cacogeusia,"《医》味覚異常,《い》みかくいじょう",0
cacographer,"字の下手な人,じのへたなにん_悪筆家,あくひついえ",0
cacography,"悪筆,あくひつ_誤記,ごき",0
cacology,"言葉の誤用,ことばのごよう",0
cacomelia,"四肢奇形,ししきけい",0
cacomistle,"《動物》カコミスル,《どうぶつ》かこみする",0
Caconda,"カコンダ,かこんだ",0
caconym,"〔分類などにおいて〕間違った［不適切な］名称,〔ぶんるいなどにおいて〕まちがった［ふてきせつな］めいしょう",0
cacophobia,"醜貌［醜状・醜容］恐怖(症),しゅうぼう［しゅうじょう・しゅうよう］きょうふ(しょう)",0
cacophonic,"不協和音の,ふきょうわおんの_耳障りな,みみざわりな",0
cacophonous,"不協和音の,ふきょうわおんの_耳障りな,みみざわりな",0
cacophony,"耳障りな［不快な］音,みみざわりな［ふかいな］おと_〔文学作品の〕カコフォニー,〔ぶんがくさくひんの〕かこふぉにー",0
cacosmia,"異常嗅覚,いじょうきゅうかく",0
cacotheline,"《化学》カコテリン,《かがく》かこてりん",0
Cacoxenite,"《鉱物》カコクセン石,《こうぶつ》かこくせんいし",0
Cactaceae,"《植物》サボテン科,《しょくぶつ》さぼてんか",0
cactal,"サボテンの,さぼてんの",0
cacti,"cactusの複数形,cactusのふくすうけい",0
cactoid,"サボテンに似た,さぼてんににた_サボテン状の,さぼてんじょうの",0
cactus,"サボテン,さぼてん_〈豪俗〉〔機器などが〕壊れた,〈ごうぞく〉〔ききなどが〕こわれた_故障した,こしょうした_〈豪俗〉〔人が〕疲れ果てた,〈ごうぞく〉〔にんが〕つかれはてた",0
Cactus Flower,"サボテンの花,さぼてんのはな",0
cactus-Wren,"《鳥》サボテンミソサザイ,《とり》さぼてんみそさざい",0
cacumen,"頂点,ちょうてん",0
cacumina,"頂,いただき",0
cacuminal,"そり舌音(の),そりぜつおん(の)_反転音(の),はんてんおと(の)",0
cad,"下劣な男,げれつなおとこ_育ちの悪い男,そだちのわるいおとこ",0
CAD/CAM,"《コ》キャドキャム,《こ》きゃどきゃむ",0
cadaeic,"円周率［π］に関する,えんしゅうりつ［ぱい］にかんする_πの暗記方法に関する,ぱいのあんきほうほうにかんする",0
cadaster,"土地台帳,とちだいちょう",0
cadastral,"《測量》地籍についての,《そくりょう》ちせきについての",0
Cadastral Promotion Division,"地籍整備課,ちせきせいびか",0
cadastrally,"《測量》境界線を示して,《そくりょう》きょうかいせんをしめして_地籍に基づいて,ちせきにもとづいて",0
cadaver,"〔解剖用の〕死体,〔かいぼうようの〕したい",0
cadaveric,"死体の,したいの",0
cadaverine,"《化学》カダベリン,《かがく》かだべりん",0
cadaverous,"〈文〉死人の,〈ぶん〉しにんの_死体の,したいの_〈文〉〔死人のように〕青ざめた,〈ぶん〉〔しにんのように〕あおざめた_青白い,あおじろい_〔がい骨のように〕痩せこけた,〔がいほねのように〕やせこけた_痩せ衰えた,やせおとろえた",0
cadbury,"すぐに酔う人,すぐにようにん",0
Cadbury Ltd.,"キャドバリー社,きゃどばりーしゃ",0
caddice-fly,"《昆虫》トビケラ,《こんちゅう》とびけら",0
caddice-worm,"《昆虫》トビケラの幼虫,《こんちゅう》とびけらのようちゅう",0
caddie,"《ゴルフ》キャディー,《ごるふ》きゃでぃー_〔男の〕小間使い,〔おとこの〕こまつかい_雑用係,ざつようがかり_《ゴルフ》キャディーをする,《ごるふ》きゃでぃーをする",0
Caddie,"〈米話〉キャデラック(Cadillac),〈こめはなし〉きゃでらっく(Cadillac)",0
caddis-fly,"《昆虫》トビケラ,《こんちゅう》とびけら",0
caddish,"下劣な,げれつな",0
caddishly,"下劣に(も),げれつに(も)",0
caddishness,"下劣さ,げれつさ_恥ずべき性質,はずべきせいしつ",0
caddisworm,"《昆虫》トビケラの幼虫,《こんちゅう》とびけらのようちゅう",0
Caddoan,"《言語学》カド語族,《げんごがく》かどごぞく",0
caddy,"紅茶缶,こうちゃかん_キャディー,きゃでぃー_《コ》キャディー式,《こ》きゃでぃーしき",0
Caddy,"〈米話〉キャデラック(Cadillac),〈こめはなし〉きゃでらっく(Cadillac)",0
