word,meanings,score
Jack Johnson,"史上最強のボクサー／ジャック・ジョンソン,しじょうさいきょうのぼくさー／じゃっく・じょんそん",-
Jack the Bear,"みんな愛してる,みんないとしてる",-
Jack the Ripper,"切り裂きジャック－－世紀末殺人鬼は誰だったのか？,きりさきじゃっく－－せいきまつさつじんきはだれだったのか？",-
Jack's Back,"ジャック・ザ・リッパー／殺しのナイフ,じゃっく・ざ・りっぱー／ころしのないふ",-
Jack's Wife,"悪魔の儀式,あくまのぎしき",-
jack-a-dandy,"気取り屋,きどりや_めかし屋,めかしや_しゃれ者,しゃれもの_出しゃばり,だしゃばり_ずうずうしい人,ずうずうしいにん_ブランデー,ぶらんでー",-
jack-all-trades,"よろず屋,よろずや_何でも屋,なんでもや",-
jack-at-all-trades,"よろず屋,よろずや_何でも屋,なんでもや",-
Jack-go-to-bed-at-noon,"キバナムギナデシコ,きばなむぎなでしこ",-
jack-in-a-box,"ハスノハギリ,はすのはぎり",-
jack-in-office,"威張った小役人,いばったしょうやくにん",-
jack-in-the-box,"びっくり箱,びっくりはこ",-
jack-in-the-pulpit,"サトイモ科テンナンショウ属の植物,さといもかてんなんしょうぞくのしょくぶつ",-
jack-o'-lantern,"ハロウィーンのカボチャのちょうちん,はろうぃーんのかぼちゃのちょうちん_発光性の毒キノコの一種,はっこうせいのどくきのこのいっしゅ_きつね火,きつねひ_鬼火,おにび",-
jack-of-all-trades,"何でも屋,なんでもや",-
jack-of-all-works,"よろず屋,よろずや_何でも屋,なんでもや",-
jack-off,"マスかき野郎,ますかきやろう_ばか者,ばかもの_愚か者,おろかもの_あほ,あほ_間抜け,まぬけ_能なし,のうなし",-
jack-pudding,"道化師,どうけし",-
jack-tar,"水兵,すいへい_船員,せんいん",-
jack-up,"ジャッキ・アップ,じゃっき・あっぷ_上昇,じょうしょう",-
jackal,"ジャッカル,じゃっかる_お先棒かつぎ,おさきぼうかつぎ_共犯者,きょうはんしゃ_下働き,したばたらき_小間使い,こまつかい",-
Jackal,"ジャッカル,じゃっかる",-
Jackals,"真夜中のバイオレンス,まよなかのばいおれんす",-
jackanapes,"うぬぼれたやつ,うぬぼれたやつ_いたずら小僧,いたずらこぞう_サル,さる",-
jackaroo,"牧場の見習い,ぼくじょうのみならい_カウボーイ,かうぼーい",-
jackass,"雄ロバ,おすろば_のろま,のろま_間抜け,まぬけ_あほ,あほ_ばか,ばか",-
jackboot,"ジャックブーツ,じゃっくぶーつ_革長靴,かわながぐつ",-
jackdaw,"ニシコクマルガラス,にしこくまるがらす",-
jackeroo,"牧場の見習い,ぼくじょうのみならい_カウボーイ,かうぼーい",-
jacket,"ジャケット,じゃけっと_短い上着,みじかいうわぎ_上衣,うえころも_胴衣,どうころも_カバー,かばー_皮,かわ_フォルダー,ふぉるだー_被覆,ひふく_カバー,かばー_覆い,おおい",5
jacket potato,"皮のついたままのジャガイモ,かわのついたままのじゃがいも",-
jackey,"ジン(gin),じん(gin)",-
jackfruit,"ジャックフルーツ,じゃっくふるーつ_パラミツ,ぱらみつ_波羅密,なみらみつ",-
jackhammer,"削岩機,さくがんき_ジャックハンマー,じゃっくはんまー",-
Jackie Brown,"ジャッキー・ブラウン,じゃっきー・ぶらうん",-
jacking,"おしゃべり,おしゃべり",-
jackknife,"ジャックナイフ,じゃっくないふ",-
jackknife-fish,"サンゴニベ,さんごにべ",-
jackleg,"非熟練作業者,ひじゅくれんさぎょうしゃ_渡りの労働者,わたりのろうどうしゃ_ストライキ破り,すとらいきやぶり",-
jacklight,"携帯用照明器具,けいたいようしょうめいきぐ",-
jacklighter,"携帯ライトを使って夜釣りをする人,けいたいらいとをつかってよづりをするにん",-
Jacknife,"ジャックナイフ,じゃっくないふ",-
jackpot,"賞金,しょうきん_特賞,とくしょう_掛け金総額,かけがねそうがく",-
jackroller,"酔っぱらいや眠っている人から金品を盗む泥棒,よっぱらいやねむっているにんからきんぴんをぬすむどろぼう",-
jacks,"ジャックス,じゃっくす",-
jackscrew,"ねじジャッキ,ねじじゃっき",-
jackshaft,"ジャックシャフト,じゃっくしゃふと",-
jacksie,"尻,しり_けつ,けつ_肛門,こうもん",-
jacksmelt,"カリフォルニアトウゴロウ,かりふぉるにあとうごろう",-
jacksnipe,"コシギ,こしぎ",-
Jackson,"ジャクソン駆逐戦車,じゃくそんくちくせんしゃ_ジャクソン,じゃくそん",-
Jackson 5,"ジャクソン・ファイブ,じゃくそん・ふぁいぶ",-
Jackson County,"ジャクソン・カウンティー,じゃくそん・かうんてぃー",-
Jackson Five,"ジャクソン・ファイブ,じゃくそん・ふぁいぶ",-
Jackson's Dilemma,"ジャクソンのジレンマ,じゃくそんのじれんま",-
Jacksons,"ザ・ジャクソンズ,ざ・じゃくそんず",-
Jacksontuin,"ジャクソントイン,じゃくそんといん",-
Jacksonville,"ジャクソンビル,じゃくそんびる",-
jackstay,"ジャックステー,じゃっくすてー",-
jackstone,"ジャックス,じゃっくす_ジャックスのコマ,じゃっくすのこま",-
jackstraw,"ジャックストロー,じゃっくすとろー",-
jacky,"船乗り,ふなのり_船員,せんいん_ジン,じん",-
Jacky,"ジャッキー,じゃっきー",-
jackyard,"ジャックヤード,じゃっくやーど",-
Jacob's Ladder,"ジェイコブス・ラダー,じぇいこぶす・らだー",-
Jacobabad,"ジャコババード,じゃこばばーど",-
Jacobean,"英国王ジェームズ一世時代の人,えいこくおうじぇーむずいっせいじだいのにん",-
Jacobian,"関数行列式,かんすうぎょうれつしき",-
Jacobin,"ジャコバン党員,じゃこばんとういん_左翼の政治家,さよくのせいじか_ドミニコ会士,どみにこかいさむらい",-
Jacobina,"ジャコビナ,じゃこびな",-
jacobine,"ジャコビン,じゃこびん",-
Jacobinism,"ジャコバン主義,じゃこばんしゅぎ",-
Jacobinization,"過激急進主義化,かげききゅうしんしゅぎか",-
Jacobite,"ジャコバイト,じゃこばいと_ヤコブ派,やこぶは_コプト教会信徒,こぷときょうかいしんと",-
jacobsite,"ヤコブス鉱,やこぶすこう",-
jacobus,"ジャコバス,じゃこばす",-
Jacopever,"クロソイ,くろそい_すい,すい_すえ,すえ_くろすい,くろすい",-
jacquard,"ジャカード織,じゃかーどしょく",-
Jacqueline Susan's Once Is Not Enough,"いくたびか美しく燃え,いくたびかうつくしくもえ",-
Jacquere,"ジャケール,じゃけーる",-
Jacquerie,"ジャクリーの反乱,じゃくりーのはんらん",-
Jacques Marchais Center of Tibetan,"ジャックマルシェ・チベット芸術センター,じゃっくまるしぇ・ちべっとげいじゅつせんたー",-
jactation,"輾転反側,てんてんはんそく",-
jactitation,"詐称,さしょう",-
Jacui,"ジャクイ,じゃくい",-
Jacunda,"ジャクンダ族,じゃくんだぞく",-
Jacutinga,"ジャクチンガ,じゃくちんが",-
Jacuzzi,"ジャクージ,じゃくーじ_ジャクジー,じゃくじー_ジャグジー,じゃぐじー",-
Jacuzzi Inc.,"ジャクージ社,じゃくーじしゃ",-
jade,"ヒスイ,ひすい_ひすい,ひすい_ヒスイ色,ひすいしょく_淡緑色,たんりょくしょく_老いぼれ馬,おいぼれうま_駄馬,だうま_意地悪女,いじわるおんな_ガミガミ女,がみがみおんな",-
Jade Bucht,"ヤーデ湾,やーでわん",-
Jade Squad,"ジェイド・スクワッド,じぇいど・すくわっど",-
jadeite,"ヒスイ輝石,ひすいてるいし_硬玉,こうぎょく_ジェダイト,じぇだいと",-
Jadotville,"ジャドビル,じゃどびる",-
Jadu,"ジャード,じゃーど",-
jaeger,"トウゾクカモメ,とうぞくかもめ",-
Jaen,"ハエン,はえん",-
"JAFCO Co., Ltd.","株式会社ジャフコ,かぶしきがいしゃじゃふこ",-
Jaffa,"ヤッファ,やっふぁ",-
jaffle,"ジャッフル,じゃっふる_焼いたトーストで作ったサンドイッチ,やいたとーすとでつくったさんどいっち",-
Jaffna,"ジャフナ,じゃふな",-
Jaffna peninsula,"ジャフナ岬,じゃふなみさき",-
jag,"とがった角,とがったかく_ギザギザ,ぎざぎざ_注射,ちゅうしゃ_ひとしきりふけること,ひとしきりふけること_酒盛り,さかもりり_陶酔,とうすい_大騒ぎ,おおさわぎ",-
Jagdalpur,"ジャグダルプル,じゃぐだるぷる",-
Jagdaqi,"ジャグダチ,じゃぐだち",-
Jagdispur,"ジャグジスプル,じゃぐじすぷる",-
Jagello,"ヤゲロー家,やげろーいえ",-
Jagersfontein,"ヤーヘルスフォンテーン,やーへるすふぉんてーん",-
Jagged Edge,"白と黒のナイフ,しろとくろのないふ",-
jagger,"ギザギザをつけるもの,ぎざぎざをつけるもの",-
jaggery,"ジャガリー,じゃがりー_ヤシ糖,やしとう_ヤシの砂糖,やしのさとう",-
jaggy,"ギザギザ,ぎざぎざ_でこぼこ,でこぼこ_ジャギー,じゃぎー",-
Jaghbub,"ジャグブブ,じゃぐぶぶ",-
jagoff,"イライラさせるやつ,いらいらさせるやつ_間抜け,まぬけ_ばか,ばか",-
jagster,"ばか,ばか_間抜け,まぬけ",-
jaguar,"ジャガー,じゃがー",-
Jaguar Cars Ltd.,"ジャガー・カーズ・リミテッド,じゃがー・かーず・りみてっど",-
Jaguar Japan Ltd.,"ジャガージャパン,じゃがーじゃぱん",-
Jaguar Lives!,"ジャガー,じゃがー",-
Jaguar Smile,"ジャガーの微笑－－ニカラグアの旅,じゃがーのびしょう－－にからぐあのたび",-
jaguaress,"ジャガーの雌,じゃがーのめす_雌ジャガー,めすじゃがー",-
jaguarundi,"ジャガランディ,じゃがらんでぃ",-
Jaguli,"ジャグリ,じゃぐり",-
jagy,"ジャギー,じゃぎー_ジャズ音楽に合わせて踊るダンス,じゃずおんがくにあわせておどるだんす",-
jahil,"ジャーヒル,じゃーひる_イスラム化されていない人,いすらむかされていないにん",-
jahiliyah,"イスラム前の時代,いすらむまえのじだい",-
Jahrom,"ジャロム,じゃろむ",-
jahrzeit,"年忌,ねんき_命日,めいにち",-
jai-alai,"ハイアライ,はいあらい",-
jail,"刑務所,けいむしょ_刑務所生活,けいむしょせいかつ_拘置,こうち_投獄,とうごく",-
jailbait,"承諾年齢未満の子ども,しょうだくねんれいみまんのこども",-
jailbird,"囚人,しゅうじん_常習犯,じょうしゅうはん",-
Jailbird,"ジェイルバード,じぇいるばーど",-
jailbreak,"脱獄,だつごく",-
jailbreaker,"脱獄囚,だつごくしゅう",-
jailer,"看守,かんしゅ",-
jailhouse,"刑務所,けいむしょ",-
Jailhouse Rock,"監獄ロック,かんごくろっく",-
Jain,"ジャイナ教徒,じゃいなきょうと",-
Jaina,"ジャイナ教徒,じゃいなきょうと",-
Jainism,"ジャイナ教,じゃいなきょう",-
Jainist,"ジャイナ教徒,じゃいなきょうと",-
Jaipur,"ジャイプル,じゃいぷる",-
Jaisalmer,"ジャイサルメル,じゃいさるめる",-
Jaish al-Mahdi,"マフディ軍,まふでぃぐん",-
Jaish-e-Mohammed,"ジャイシー・モハムド,じゃいしー・もはむど_ジャスシュ・イ・モハムド,じゃすしゅ・い・もはむど",-
Jajce,"ヤイツェ,やいつぇ",-
Jajpur,"ジャジプル,じゃじぷる",-
Jakar,"ジャカル,じゃかる",-
Jakarta,"ジャカルタ,じゃかるた",-
jake,"酔っぱらい,よっぱらい_路上生活者,ろじょうせいかつしゃ_ホームレス,ほーむれす_ジェイク,じぇいく_ジェーク,じぇーく_警察,けいさつ_警官,けいかん_警察官,けいさつかん_お巡り,おめぐり",-
Jake Speed,"ジェイク・スピード／熱砂の大冒険,じぇいく・すぴーど／ねつすなのだいぼうけん",-
jakeleg,"泥酔,でいすい",-
Jakob the Liar,"聖なるうそつき／その名はジェイコブ,ひじりなるうそつき／そのめいはじぇいこぶ",-
Jakobstad,"ヤコブスタード,やこぶすたーど",-
JAL Flight Crew Union,"日本航空乗員組合,にほんこうくうじょういんくみあい",-
JAL Foundation,"財団法人日航財団,ざいだんほうじんにっこうざいだん",-
Jalaid Qi,"ジャライド旗,じゃらいどはた",-
Jalainur,"ジャライノール,じゃらいのーる",-
Jalalabad,"ジャラーラーバード,じゃらーらーばーど",-
Jalalpur,"ジャラルプル,じゃらるぷる",-
Jalandhar,"ジャランダル,じゃらんだる",-
jalap,"ヤラプ,やらぷ",-
Jalapa,"ハラパ,はらぱ",-
Jalapa Enliquez,"ハラパエンリケス,はらぱえんりけす",-
jalapeno,"ハラペニョ,はらぺにょ_メキシコ唐辛子,めきしことうがらし",-
Jalayir,"ジャライル,じゃらいる",-
"Jalco Co., Ltd.","ジャルコ,じゃるこ",-
Jaldhaka,"ジャラカ川,じゃらかかわ",-
Jaleswar,"ジャレスワル,じゃれすわる",-
Jalgaon,"ジャルガウン,じゃるがうん",-
Jalisc,"ハリスコ,はりすこ",-
Jalisco,"ハリスコ州,はりすこしゅう",-
Jalna,"ジャルナ,じゃるな",-
Jalo,"ジャロ,じゃろ",-
Jalon,"ハロン川,はろんかわ",-
jaloppy,"ぽんこつ車,ぽんこつくるま_おんぼろ自動車,おんぼろじどうしゃ",-
jalopy,"ぽんこつ車,ぽんこつくるま_おんぼろ自動車,おんぼろじどうしゃ",-
Jalor,"ジャーロル,じゃーろる",-
Jalore,"ジャーロール,じゃーろーる",-
jalousie,"ジャロジー,じゃろじー_よろい戸,よろいこ_ジャロジー窓,じゃろじーまど",-
Jalpaiguri,"ジャルパイグリ,じゃるぱいぐり",-
Jalpes,"ジャルペス,じゃるぺす",-
Jalq,"ジャールグ,じゃーるぐ",-
Jaluit,"ジャルイット,じゃるいっと_ヤルート,やるーと_ヤルート島,やるーとしま",-
Jaluit Island,"ヤルート島,やるーとしま",-
jam,"ジャム,じゃむ_詰め込まれること,つめこまれること_混み合うこと,こみあうこと_窮地,きゅうち_苦境,くきょう_難局,なんきょく_ピンチ,ぴんち_詰まること,つまること_交通渋滞,こうつうじゅうたい_妨害,ぼうがい_音楽,おんがく",5
jam-up,"混雑,こんざつ_渋滞,じゅうたい",-
Jamaat-e-Islam,"イスラム協会,いすらむきょうかい",-
Jamaica Bay,"ジャマイカ湾,じゃまいかわん",-
Jamaica Broadcasting Corporation,"ジャマイカ放送協会,じゃまいかほうそうきょうかい",-
Jamaica Inn,"巌窟の野獣,がんくつのやじゅう",-
Jamalpur,"ジャマールプル,じゃまーるぷる",-
Jamame,"ジャマメ,じゃまめ",-
jamas,"パジャマ(pajamas),ぱじゃま(pajamas)",-
jamb,"わき柱,わきはしら_暖炉の抱き石,だんろのだきいし",-
jambalaya,"ジャンバラヤ,じゃんばらや_ごた混ぜ,ごたまぜ",-
jambeau,"すね当て,すねあて",-
Jambi,"ジャンビ,じゃんび",-
jambon,"ハム,はむ",-
jamboree,"ジャンボリー,じゃんぼりー",-
jambos,"フトモモ,ふともも",-
Jamco Corporation,"ジャムコ,じゃむこ",-
Jamdena,"ヤムデナ島,やむでなしま",-
James,"ジェームズ,じぇーむず_ジェームズ川,じぇーむずかわ",-
James and the Giant Peach,"ジャイアント・ピーチ,じゃいあんと・ぴーち_おばけ桃の冒険,おばけもものぼうけん",-
James Bay,"ジェームズ湾,じぇーむずわん",-
James Bodenham & Company,"ジェームズ・ボデナム,じぇーむず・ぼでなむ",-
James Bond,"2007年に満期になる米国国債,2007ねんにまんきになるべいこくこくさい",-
James Bond Dossier,"007号ジェイムズ・ボンド白書,007ごうじぇいむず・ぼんどはくしょ",-
James Range,"ジェームズ山地,じぇーむずさんち",-
James River,"ジェームス・リバー,じぇーむす・りばー",-
James Ross,"ジェームズロス島,じぇーむずろすしま",-
jamesonite,"毛鉱,けこう",-
Jamestown,"ジェームズタウン,じぇーむずたうん",-
Jamira,"ジャミラ川,じゃみらかわ",-
jammer,"妨害物,ぼうがいもの_ジャマー,じゃまー_幻惑材,げんわくざい_ジャミング装置,じゃみんぐそうち",-
Jammer Bugt,"ヤマー湾,やまーわん",-
jammies,"パジャマ(pajamas),ぱじゃま(pajamas)",-
jamming,"電波妨害,でんぱぼうがい_ジャミング,じゃみんぐ_即興演奏,そっきょうえんそう_ジャム,じゃむ",-
Jammu,"ジャム,じゃむ",-
Jammu and Cashmere,"ジャム・カシミール,じゃむ・かしみーる",-
Jammu and Kashmir,"ジャム・カシミール,じゃむ・かしみーる",-
Jammu Cashmere,"ジャム・カシミール,じゃむ・かしみーる",-
Jammu Kashmir,"ジャム・カシミール,じゃむ・かしみーる",-
jammy,"ピストル,ぴすとる_ペニス,ぺにす",-
Jamnagar,"ジャームナガル,じゃーむながる",-
jamocha,"コーヒー,こーひー_間抜け,まぬけ_卑しい人,いやしいにん",-
jamoke,"コーヒー,こーひー_間抜け,まぬけ_卑しい人,いやしいにん",-
Jamrud,"ジャムルード,じゃむるーど",-
JAMSEA Medical Corps,"日本医学交流協会医療団,にっぽんいがくこうりゅうきょうかいいりょうだん",-
Jamshedpur,"ジャムシェドプル,じゃむしぇどぷる",-
Jamtland,"イェムトランド,いぇむとらんど",-
Jamuna River,"ジャムナ川,じゃむなかわ",-
Jamundi,"ハムンジ,はむんじ",-
Jan Mayen,"ヤンマイエン島,やんまいえんしま",-
Jana Sangh,"人民党,じんみんとう",-
Janakpur,"ジャナクプル,じゃなくぷる",-
Janata,"大衆,たいしゅう",-
Jandaq,"ジャンダグ,じゃんだぐ",-
Jandula,"ハンドラ川,はんどらかわ",-
jane,"女性,じょせい_女の子,おんなのこ",-
Jane,"ジェーン,じぇーん",-
Jane Eyre,"ジェイン・エア,じぇいん・えあ",-
Jane's Defense,"ジェーンズ,じぇーんず",-
janeiro,"ジャネーロ,じゃねーろ",-
Janesville,"ジェーンズビル,じぇーんずびる",-
Janey-come-lately,"新参者,しんざんもの_遅れて参加する者,おくれてさんかするもの",-
janfu,"軍事的大混乱,ぐんじてきだいこんらん",-
jang,"陰茎,いんけい_ペニス,ぺにす",-
Jangi,"ジャンジ,じゃんじ",-
jangle,"耳障りな金属音,みみざわりなきんぞくおん",-
janiceps,"ヤーヌス体,やーぬすからだ",-
Janiculum,"ジャニコロの丘,じゃにころのおか",-
Janina,"ヨアニナ,よあにな",-
Janis Ltd.,"ジャニス工業,じゃにすこうぎょう",-
janissary,"イェニチェリ,いぇにちぇり_信奉者,しんぽうしゃ_支持者,しじしゃ",-
janitor,"管理人,かんりにん_暫定政府,ざんていせいふ_門番,もんばん_門衛,もんえい",-
janitress,"雑役婦,ざつえきふ",-
jankers,"懲罰,ちょうばつ",-
Jannat Shahr,"ジャンナトシャフル,じゃんなとしゃふる",-
Jannina,"ヨアニナ,よあにな",-
"Janome Sewing Machine Co., Ltd.","蛇の目ミシン工業,へびのめみしんこうぎょう",-
Janoshalma,"ヤーノシハルマ,やーのしはるま",-
Janow Lubelski,"ヤヌフルベルスキー,やぬふるべるすきー",-
jansky,"ジャンスキー,じゃんすきー",-
Janssen Pharmaceutical K.K.,"ヤンセンファーマ株式会社,やんせんふぁーまかぶしきがいしゃ",-
"Janssen-Kyowa Co., Ltd.","ヤンセン協和株式会社,やんせんきょうわかぶしきがいしゃ",-
janthina,"朝顔貝,あさがおかい",-
Januaria,"ジャヌアリア,じゃぬありあ",-
January,"1月,1がつ",-
January Man,"乙女座殺人事件,おとめざさつじんじけん",-
Janus,"ヤヌス,やぬす_門の神,もんのかみ",-
Jap,"日本人,にほんじん",-
japan,"漆,しつ_漆器,しっき",-
Japan,"日本,にっぽん",5
Japan -- An Attempt at Interpretation,"日本－一つの試論,にっぽん－ひとつのしろん",-
JAPAN 2X4 HOME BUILDERS ASSOCIATION,"社団法人日本ツーバイフォー建築協会,しゃだんほうじんにっぽんつーばいふぉーけんちくきょうかい",-
Japan Academic Association for Copyright Clearance,"学術著作権協会,がくじゅつちょさくけんきょうかい",-
Japan Academic Society for Educational Policy,"日本教育政策学会,にっぽんきょういくせいさくがっかい",-
Japan Academic Society for Financial Planning,"日本FP学会,にっぽんFPがっかい",-
Japan Academic Society for Ventures and Entrepreneurs,"日本ベンチャー学会,にっぽんべんちゃーがっかい",-
Japan Academic Society of Direct Marketing,"日本ダイレクトマーケティング学会,にっぽんだいれくとまーけてぃんぐがっかい",-
Japan Academy,"日本学士院,にほんがくさむらいいん",-
Japan Academy Association,"日本アカデミー協会,にっぽんあかでみーきょうかい",-
Japan Academy for Health Behavioral Science,"日本保健医療行動科学会,にっぽんほけんいりょうこうどうかがくかい",-
Japan Academy for Municipal Personnel,"市町村アカデミー,しちょうそんあかでみー",-
Japan Academy of Advertising,"日本広告学会,にっぽんこうこくがっかい",-
Japan Academy of Consumer Education,"日本消費者教育学会,にっぽんしょうひしゃきょういくがくかい",-
JAPAN ACADEMY OF DENTAL HUMAN DOCK,"日本歯科人間ドック学会,にっぽんしかにんげんどっくがっかい",-
Japan Academy of Diabetes Education and Nursing,"日本糖尿病教育・看護学会,にっぽんとうにょうびょうきょういく・かんごがっかい",-
Japan Academy of Esthetic Dentistry,"日本歯科審美学会,にっぽんしかしんびがっかい",-
Japan Academy of International Business Studies,"国際ビジネス研究学会,こくさいびじねすけんきゅうがっかい",-
Japan Academy of Neurosonology,"日本脳神経超音波学会,にっぽんのうしんけいちょうおんぱがっかい",-
Japan Academy of Ophthalmic Nursing,"日本視機能看護学会,にっぽんしきのうかんごがっかい",-
Japan Academy of Psychiatric and Mental Health Nursing,"日本精神保健看護学会,にっぽんせいしんほけんかんごがっかい",-
Japan Accordion Association,"日本アコーディオン協会,にっぽんあこーでぃおんきょうかい",-
Japan Accounting Association,"日本会計研究学会,にっぽんかいけいけんきゅうがっかい",-
Japan Accreditation Board for Conformity Assessment,"財団法人日本適合性認定協会,ざいだんほうじんにっぽんてきごうせいにんていきょうかい",-
Japan Accreditation Board for Engineering Education,"日本技術者教育認定機構,にっぽんぎじゅつしゃきょういくにんていきこう",-
Japan Actors Union,"協同組合日本俳優連合,きょうどうくみあいにっぽんはいゆうれんごう_日俳連,にちはいれん",-
Japan Acupuncture & Moxibustion Association,"社団法人日本鍼灸師会,しゃだんほうじんにっぽんはりきゅうしかい",-
Japan Acupuncture and Massage Association,"全国鍼灸マッサージ協会,ぜんこくはりきゅうまっさーじきょうかい",-
Japan AD. Calligrapher Society,"日本広告筆文字協会,にっぽんこうこくふでもじきょうかい",-
Japan Adhesive Industry Association,"日本接着剤工業会,にっぽんせっちゃくざいこうぎょうかい",-
Japan Adult Children Association,"日本アダルトチルドレン協会,にっぽんあだるとちるどれんきょうかい",-
Japan Advanced Information Center of Safety and Health,"安全衛生情報センター,あんぜんえいせいじょうほうせんたー",-
Japan Advertisers Association Inc.,"社団法人日本広告主協会,しゃだんほうじんにっぽんこうこくぬしきょうかい",-
Japan Advertising Agencies Association,"社団法人日本広告業協会,しゃだんほうじんにっぽんこうこくぎょうきょうかい",-
